subject_id	subject_label	predicate_context_object_id	object_label	original_verdict	row_review_status	review_artifact	review_notes
MIM:Primocarcin	Primocarcin	kgmicrobe.compound:primocarcin	Primocarcin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Procaine_Hydrochloride	Procaine hydrochloride	CHEBI:8431	Procaine hydrochloride	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Proline	Proline	CHEBI:17203	L-proline	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Proline	Proline	kgmicrobe.compound:proline	Proline	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Propan-1-ol	Propan-1-ol	CHEBI:28831	propan-1-ol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Propandiamine	Propandiamine	CHEBI:15725	trimethylenediamine	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Propidium_Iodide	Propidium iodide	CHEBI:51240	propidium iodide	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Propionic_Acid	Propionic acid	CHEBI:30768	propionic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Proteose_Peptone	Proteose Peptone	MICRO:0000180	proteose peptone	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Proteose_peptone_no._2	Proteose peptone no. 2	MICRO:0002393	Proteose Peptone No. 2	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Protocatechualdehyde	Protocatechualdehyde	CHEBI:50205	3,4-dihydroxybenzaldehyde	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Protocatechuic_Acid	Protocatechuic Acid	CHEBI:36062	3,4-dihydroxybenzoic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Protoporphyrin	Protoporphyrin	CHEBI:15430	protoporphyrin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pterin-6-Carboxylic_Acid	Pterin-6-Carboxylic Acid	CHEBI:88937	2-Amino-4-hydroxy-6-pteridinecarboxylic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pterostilbene	Pterostilbene	CHEBI:8630	pterostilbene	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pullulan	Pullulan	CHEBI:27941	pullulan	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Puromycin_Dihydrochloride	Puromycin dihydrochloride	CHEBI:8642	puromycin dihydrochloride	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pustulan_~28b-1-6_Glucan~29	Pustulan (b-1-6 glucan)	mesh:C002076	pustulan	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Pustulan_~28b-1-6_Glucan~29	Pustulan (b-1-6 glucan)	cas:37331-28-5	Pustulan (b-1-6 glucan)	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Pustulan_~28b-1-6_Glucan~29	Pustulan (b-1-6 glucan)	kgmicrobe.compound:pustulan_~28b-1-6_glucan~29	Pustulan (b-1-6 glucan)	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Putrescine	Putrescine	CHEBI:17148	putrescine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Putrescine_Dihydrochloride	Putrescine Dihydrochloride	CHEBI:201718	1,4-Diaminobutane dihydrochloride	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Putrescine_Dihydrochloride	Putrescine Dihydrochloride	cas:333-93-7	Putrescine Dihydrochloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Putrescine_Dihydrochloride	Putrescine Dihydrochloride	kgmicrobe.compound:putrescine_dihydrochloride	Putrescine Dihydrochloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Pyocyanin	Pyocyanin	CHEBI:8653	pyocyanine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyrazinamide	Pyrazinamide	CHEBI:45285	pyrazinecarboxamide	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyridoxal_Hydrochloride	Pyridoxal hydrochloride	CHEBI:131529	pyridoxal hydrochloride	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Pyridoxal_Phosphate	Pyridoxal phosphate	CHEBI:18405	pyridoxal 5'-phosphate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyridoxamine	Pyridoxamine	CHEBI:16410	pyridoxamine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyridoxamine_Dihydrochloride	Pyridoxamine Dihydrochloride	CHEBI:131532	pyridoxamine dihydrochloride	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Pyridoxamine_Hydrochloride	Pyridoxamine hydrochloride	CHEBI:131531	pyridoxamine hydrochloride	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Pyridoxine	Pyridoxine	CHEBI:16709	pyridoxine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyridoxine_Hydrochloride	Pyridoxine hydrochloride	CHEBI:30961	pyridoxine hydrochloride	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Pyrimethamine	Pyrimethamine	CHEBI:8673	pyrimethamine	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyrite	Pyrite	CHEBI:86471	pyrite	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyrocatechol	Pyrocatechol	CHEBI:18135	catechol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyrogallol	Pyrogallol	CHEBI:16164	pyrogallol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyrrole-2-carboxylic_Acid	Pyrrole-2-carboxylic acid	CHEBI:36751	pyrrole-2-carboxylic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyruvate	Pyruvate	CHEBI:15361	pyruvate	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Pyruvic_Acid	Pyruvic acid	CHEBI:32816	pyruvic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Quassin	Quassin	CHEBI:8692	Quassin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Quebrachitol	Quebrachitol	CHEBI:111	(-)-Quebrachitol	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Quercetin	Quercetin	CHEBI:16243	quercetin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Quinic_Acid	Quinic acid	CHEBI:26493	quinic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Quinine_Hdrochloride	Quinine Hdrochloride	cas:6119-47-7	Quinine Hdrochloride	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Rabbit_Blood	Rabbit blood	MICRO:0001229	rabbit blood	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Rabbit_Serum	Rabbit serum	MICRO:0002392	rabbit serum	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Rac-3-Hydroxypentanoic_Acid	rac-3-Hydroxypentanoic Acid	CHEBI:139272	3-hydroxypentanoic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Racemomycin_E	Racemomycin E	mesh:C019594	racemomycin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Racemomycin_E	Racemomycin E	kgmicrobe.compound:racemomycin_e	Racemomycin E	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Radicicol	Radicicol	CHEBI:556075	radicicol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Raffinose	Raffinose	CHEBI:16634	raffinose	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ramoplanin	Ramoplanin	CHEBI:29670	Ramoplanin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Resazurin	Resazurin	CHEBI:8806	Resazurin	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Resveratrol	Resveratrol	CHEBI:27881	resveratrol	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Rhamnogalacturonan_From_Soy_Bean_Pectic_Fibre	Rhamnogalacturonan from soy bean pectic fibre	cas:39280-21-2	Rhamnogalacturonan from soy bean pectic fibre	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Rhamnogalacturonan_I_From_Potato_Pectic_Fiber	Rhamnogalacturonan I from potato pectic fiber	cas:39280-21-2	Rhamnogalacturonan I from potato pectic fiber	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Rhamnolipid	Rhamnolipid	CHEBI:62570	2-O-alpha-L-rhamnosyl-alpha-L-rhamnosyl-3-hydroxydecanoyl-3-hydroxydecanoic acid	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Rhodinyl_Acetate	Rhodinyl Acetate	cas:141-11-7	Rhodinyl Acetate	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Rhodocladonic_Acid	Rhodocladonic Acid	CHEBI:144215	Rhodocladonic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Rhodomycin_A	Rhodomycin A	mesh:C004977	rhodomycin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
